timestamp,open,high,low,close,volume
2024-09-16 09:30:00.076000,419.0136913511503,419.0599732665184,418.8795155729129,418.9498203350197,21919
2024-09-16 09:30:04.309000,418.8655850444211,418.8835076103474,418.7593296785267,418.8260181321016,18886
2024-09-16 09:30:08.230000,418.83748334754745,418.8727347702281,418.7243690631238,418.7457789540578,24674
2024-09-16 09:30:12.246000,418.747626758372,418.7835587810832,418.60506588875,418.61121512293096,22727
2024-09-16 09:30:16.141000,418.6073233448198,418.6569381067687,418.5765057069227,418.632664758671,13461
2024-09-16 09:30:20.100000,418.6160196967069,418.7387297406354,418.605167630817,418.69678183917097,26176
2024-09-16 09:30:24.247000,418.7416146475315,418.7601863378931,418.66173998578296,418.7601863378931,19516
2024-09-16 09:30:28.238000,418.72972096491736,418.7856109995012,418.6165370939796,418.73857739602585,16107
2024-09-16 09:30:32.084000,418.7550429754528,418.81555639153663,418.68178120111537,418.8043503498869,29126
2024-09-16 09:30:36.135000,418.8112847723342,418.87373317363193,418.6461797041429,418.71229894611656,29936
2024-09-16 09:30:40.081000,418.72701296605,418.7580728148936,418.6181014415221,418.7110277468001,27845
2024-09-16 09:30:44.166000,418.6612558731049,418.8888028751844,418.6549540463096,418.8213913308158,31101
2024-09-16 09:30:48.098000,418.7548520239343,418.82515820445246,418.64334157891153,418.6535492997434,27669
2024-09-16 09:30:52.141000,418.665350385354,418.67651382277376,418.603987425585,418.61760594637,16118
2024-09-16 09:30:56.178000,418.5745727484776,418.6214525048597,418.533724148245,418.5554196206344,14572
2024-09-16 09:31:00.150000,418.55916389904223,418.55916389904223,418.4471809990295,418.4569718435462,9942
2024-09-16 09:31:04.077000,418.4277441447837,418.48402162527617,418.36948153783777,418.4307993439941,24151
2024-09-16 09:31:08.130000,418.3740654486991,418.4324405880673,418.22816058628695,418.26171719050535,24266
2024-09-16 09:31:12.471000,418.2426966596792,418.3690803337145,418.2339152084791,418.2683073706719,20760
2024-09-16 09:31:16.086000,418.36885570976057,418.3703854960754,418.2498202058399,418.3414090957781,34418
2024-09-16 09:31:20.333000,418.2679699815288,418.3869577664759,418.2626487652738,418.3471866951218,17451
2024-09-16 09:31:24.247000,418.3496780906372,418.51673454327386,418.3214943615231,418.4801266706796,12599
2024-09-16 09:31:28.363000,418.4912503653843,418.4912503653843,418.3856409210561,418.4152159202876,13060
2024-09-16 09:31:32.149000,418.4100932376794,418.6037255862308,418.4007759864588,418.5926038609037,14581
2024-09-16 09:31:36.095000,418.5720965423356,418.6474387451056,418.5106806387471,418.5934773771697,27192
2024-09-16 09:31:40.157000,418.6413681860851,418.6454160309482,418.5243240330863,418.58548921059975,19362
2024-09-16 09:31:44.331000,418.511252353036,418.5606870551845,418.46886561698665,418.5401958294916,17584
2024-09-16 09:31:48.093000,418.5161189970224,418.59870547794816,418.50229620079233,418.5467592995567,20928
2024-09-16 09:31:52.107000,418.5070127444628,418.76818134940686,418.49457695719815,418.76818134940686,26065
2024-09-16 09:31:56.107000,418.7489196736439,418.7627652270779,418.65604678221007,418.65604678221007,22800
2024-09-16 09:32:00.109000,418.6288458939309,418.73406940622885,418.5843386659258,418.6582153103152,28903
2024-09-16 09:32:04.112000,418.6537979273576,418.6981494501094,418.4568207006069,418.4712365092124,37685
2024-09-16 09:32:08.224000,418.51531188631697,418.57741158873984,418.45711729626834,418.535749914643,16306
2024-09-16 09:32:12.419000,418.50969608768514,418.5757013343985,418.4468470814697,418.4781513740756,13545
2024-09-16 09:32:16.130000,418.4715716693371,418.52229860310007,418.43589318063897,418.4722251168451,18631
2024-09-16 09:32:20.182000,418.5151083518254,418.5818142015512,418.49022520318914,418.5511548109492,23692
2024-09-16 09:32:24.123000,418.55860027664846,418.600425256331,418.4455266010972,418.4455266010972,13292
2024-09-16 09:32:28.118000,418.428654340403,418.5330664058653,418.4066642598896,418.5116567292825,12240
2024-09-16 09:32:32.243000,418.511253336978,418.6286565143874,418.4692540551154,418.5734711847487,18571
2024-09-16 09:32:36.091000,418.54454327443005,418.6020019754457,418.5217876088222,418.6020019754457,16623
2024-09-16 09:32:40.102000,418.56398771639294,418.7003204003188,418.5509329163006,418.6543098539396,8869
2024-09-16 09:32:44.095000,418.7009488187306,418.9473797934722,418.6655315412541,418.92402888873727,39036
2024-09-16 09:32:48.414000,418.8975900451414,418.9276592195561,418.83229380112215,418.8434907569091,9086
2024-09-16 09:32:52.077000,418.8204361142714,418.9003108834711,418.802136086611,418.8023876486137,18918
2024-09-16 09:32:56.744000,418.8203765808136,418.8260435956652,418.7374562768036,418.7374562768036,9948
2024-09-16 09:33:00.702000,418.739404424229,418.739404424229,418.6398154932173,418.7226364697112,11272
2024-09-16 09:33:04.159000,418.6999339413418,418.763731555364,418.49472413086,418.516435573783,20469
2024-09-16 09:33:08.113000,418.5116302937626,418.5309402255302,418.2914725828455,418.3478864336442,24525
2024-09-16 09:33:12.104000,418.3249062702562,418.3644317396929,418.2199008809652,418.3372015881881,21953
2024-09-16 09:33:16.109000,418.3629518356146,418.4829570997245,418.3186041030866,418.4313561296453,20306
2024-09-16 09:33:20.136000,418.5651217467843,418.6234843993621,418.4834560570797,418.59565653350825,29242
2024-09-16 09:33:24.088000,418.58032291490366,418.6762195672874,418.5515497270207,418.6551950068782,17024
2024-09-16 09:33:28.093000,418.6458544378524,418.6765426899548,418.4878927661399,418.4878927661399,21137
2024-09-16 09:33:32.155000,418.49318172018656,418.5161453878032,418.3953638923704,418.42458727594754,23305
2024-09-16 09:33:36.099000,418.4177386124088,418.5134809905204,418.3860821031383,418.4839906893075,17149
2024-09-16 09:33:40.111000,418.4676970693115,418.5110956067178,418.4275857954011,418.4701774767897,28447
2024-09-16 09:33:44.227000,418.4708467529466,418.5023464087032,418.4216972959471,418.4327517002616,19755
2024-09-16 09:33:48.119000,418.4301639318364,418.5952264328273,418.405778738752,418.50237081438746,23207
2024-09-16 09:33:52.139000,418.51352967884105,418.6740984867361,418.4535027843178,418.63268177123695,35353
2024-09-16 09:33:56.086000,418.60505770650855,418.6629223170736,418.5588332179514,418.5845152929545,17374
2024-09-16 09:34:01.009000,418.610185830112,418.6948484695602,418.5776824988452,418.6197515429868,30955
2024-09-16 09:34:04.109000,418.6844554229239,418.7376736728743,418.6248753678744,418.7009120303357,21158
2024-09-16 09:34:08.648000,418.64417842928657,418.72681936267327,418.6378465864778,418.6990769216948,9652
2024-09-16 09:34:12.089000,418.7142401005484,418.7835761332659,418.6735436509792,418.7835761332659,25731
2024-09-16 09:34:17.075000,418.8993661266872,418.9249718260529,418.7544113974301,418.8845697450655,11669
2024-09-16 09:34:20.084000,418.875546232694,418.9084275794721,418.71810172418674,418.8084375430943,29711
2024-09-16 09:34:24.124000,418.8346909849054,418.8368728301686,418.7576152492363,418.80761479750703,14495
2024-09-16 09:34:28.080000,418.7936908581155,418.8472178653879,418.73367011666176,418.7807887835074,35710
2024-09-16 09:34:32.180000,418.7737216200124,418.80269784982,418.7004140370459,418.7191762296309,16566
2024-09-16 09:34:36.179000,418.7095516691134,418.7289654651606,418.5714226542483,418.64739862698855,17486
2024-09-16 09:34:40.094000,418.6589190907254,418.6589190907254,418.5767379476716,418.6253062739069,18359
2024-09-16 09:34:45.275000,418.6250982137446,418.6805198227381,418.5604233361845,418.6144878743162,11890
2024-09-16 09:34:48.090000,418.60782502860775,418.6889431647933,418.6009424580541,418.6298312640346,13999
2024-09-16 09:34:52.144000,418.6644125232059,418.7567707717094,418.6332338418799,418.71460389401335,22781
2024-09-16 09:34:56.169000,418.6804428213906,418.7233931307404,418.6272956616919,418.6889972269025,23774
2024-09-16 09:35:00.268000,418.69396694515024,418.7812862365717,418.4421770224121,418.4421770224121,16110
